catchment_id,LWin,SWin,Tair_C,RH,wind_ms,TP_mmhr,Sf_mmhr,Rf_mmhr,Tsurf,LWout,LWnet,SWnet,Rnet_Wm2,Rnet_MJm2hr,PET_mm_hr_penman,delta,PET_mm_hr_priestly,Prain,Psnow,SWE,Msnow,Total,Rech,Eac,SM,Qg,Q0,Q1,Q2,STZ,SUZ,SLZ,q_sim,WB,TP_mm,annual_precip_mm,annual_water_budget_mm,year
64,358.749,287.933,27.152,33.170,2.389,0.046,0.000,0.046,25.116,413.224,-54.475,233.225,178.750,0.644,0.309,0.213,0.252,0.152,0.000,0.000,0.000,0.152,0.002,0.162,0.349,0.017,0.000,0.000,0.016,0.002,0.003,1.622,0.017,-0.011,1.113,406.366,341.017,2060.000
65,357.113,287.716,26.946,32.440,2.310,0.045,0.000,0.045,24.922,412.162,-55.048,233.050,178.002,0.641,0.306,0.211,0.250,0.152,0.000,0.000,0.000,0.152,0.002,0.162,0.349,0.017,0.000,0.000,0.016,0.002,0.003,1.622,0.017,-0.011,1.077,393.266,327.917,2060.000
66,342.417,300.882,25.272,29.089,2.559,0.029,0.000,0.029,22.860,400.888,-58.470,243.715,185.244,0.667,0.318,0.194,0.255,0.031,0.000,0.000,0.000,0.031,0.000,0.033,0.070,0.019,0.000,0.000,0.019,0.000,0.000,1.868,0.019,-0.002,0.700,255.383,236.537,2060.000
67,352.584,291.300,26.482,32.903,2.473,0.042,0.000,0.042,24.316,408.740,-56.156,235.953,179.797,0.647,0.310,0.206,0.251,0.258,0.000,0.000,0.000,0.258,0.005,0.272,0.592,0.028,0.000,0.002,0.026,0.005,0.010,2.579,0.028,-0.014,1.004,366.470,256.974,2060.000
68,336.121,307.502,25.435,27.190,2.682,0.019,0.000,0.019,22.657,399.656,-63.534,249.077,185.542,0.668,0.328,0.195,0.256,0.029,0.000,0.000,0.000,0.029,0.000,0.031,0.068,0.018,0.000,0.000,0.018,0.000,0.000,1.819,0.018,-0.002,0.452,164.859,146.905,2060.000
69,344.633,296.425,26.473,29.889,2.572,0.032,0.000,0.032,23.781,405.794,-61.161,240.104,178.943,0.644,0.319,0.205,0.250,0.152,0.000,0.000,0.000,0.152,0.002,0.162,0.349,0.017,0.000,0.000,0.016,0.002,0.003,1.622,0.017,-0.011,0.762,277.962,212.614,2060.000
70,336.358,300.123,25.732,27.807,2.782,0.025,0.000,0.025,22.626,399.529,-63.171,243.099,179.928,0.648,0.327,0.198,0.249,0.029,0.000,0.000,0.000,0.029,0.000,0.031,0.068,0.018,0.000,0.000,0.018,0.000,0.000,1.819,0.018,-0.002,0.608,221.742,203.788,2060.000
71,350.365,292.925,27.090,30.844,2.716,0.034,0.000,0.034,24.437,409.513,-59.148,237.269,178.121,0.641,0.325,0.213,0.251,0.080,0.000,0.000,0.000,0.080,0.001,0.084,0.172,0.015,0.000,0.000,0.015,0.001,0.002,1.494,0.015,-0.004,0.827,301.984,265.740,2060.000
72,341.602,298.576,26.387,28.869,2.744,0.027,0.000,0.027,23.452,404.043,-62.441,241.847,179.406,0.646,0.327,0.205,0.250,0.175,0.000,0.000,0.000,0.175,0.002,0.186,0.401,0.019,0.000,0.001,0.018,0.002,0.004,1.803,0.019,-0.011,0.657,239.852,165.192,2060.000
73,332.437,311.000,25.571,25.817,2.701,0.014,0.000,0.014,22.557,399.070,-66.632,251.910,185.278,0.667,0.333,0.196,0.256,0.152,0.000,0.000,0.000,0.152,0.002,0.162,0.349,0.017,0.000,0.000,0.016,0.002,0.003,1.622,0.017,-0.011,0.336,122.632,57.283,2060.000
74,329.628,307.655,25.604,25.551,2.844,0.017,0.000,0.017,22.156,396.915,-67.287,249.200,181.913,0.655,0.335,0.196,0.252,0.152,0.000,0.000,0.000,0.152,0.002,0.162,0.349,0.017,0.000,0.000,0.016,0.002,0.003,1.622,0.017,-0.011,0.404,147.280,81.931,2060.000
75,,,,,,,,,,,,,,,,,,0.152,0.000,0.000,0.000,0.152,0.002,0.162,0.349,0.017,0.000,0.000,0.016,0.002,0.003,1.622,0.017,-0.011,,,,2060.000
76,413.276,263.549,28.500,73.122,7.346,0.023,0.000,0.023,27.900,428.605,-15.328,213.475,198.146,0.713,0.271,0.228,0.284,0.387,0.000,0.000,0.000,0.387,0.005,0.372,0.802,0.003,0.000,0.001,0.002,0.005,0.009,0.203,0.002,0.015,0.541,197.538,60.747,2060.000
77,417.894,266.197,29.565,67.161,5.988,0.024,0.000,0.024,28.802,433.812,-15.919,215.619,199.701,0.719,0.292,0.241,0.289,0.387,0.000,0.000,0.000,0.387,0.005,0.372,0.802,0.003,0.000,0.001,0.002,0.005,0.009,0.203,0.002,0.015,0.565,206.279,69.488,2060.000
78,420.031,267.280,30.047,64.503,5.548,0.023,0.000,0.023,29.224,436.252,-16.221,216.497,200.276,0.721,0.302,0.247,0.291,0.224,0.000,0.000,0.000,0.224,0.006,0.213,0.503,0.005,0.000,0.003,0.003,0.006,0.013,0.273,0.005,0.011,0.553,201.849,122.517,2060.000
79,419.257,268.941,30.380,61.686,5.098,0.025,0.000,0.025,29.535,438.069,-18.812,217.842,199.031,0.717,0.306,0.251,0.291,0.394,0.000,0.000,0.000,0.394,0.016,0.368,0.831,0.014,0.005,0.007,0.003,0.016,0.032,0.257,0.013,0.026,0.594,216.911,77.809,2060.000
80,421.437,269.787,31.234,57.205,4.272,0.026,0.000,0.026,30.259,442.244,-20.807,218.528,197.720,0.712,0.319,0.261,0.291,0.173,0.000,0.000,0.000,0.173,0.007,0.164,0.368,0.007,0.003,0.002,0.002,0.007,0.011,0.204,0.006,0.010,0.627,228.961,167.040,2060.000
81,418.871,273.612,31.357,54.379,3.933,0.028,0.000,0.028,30.354,442.801,-23.930,221.625,197.695,0.712,0.324,0.263,0.291,0.394,0.000,0.000,0.000,0.394,0.016,0.368,0.831,0.014,0.005,0.007,0.003,0.016,0.032,0.257,0.013,0.026,0.664,242.248,103.145,2060.000
82,424.847,267.628,31.061,60.398,5.016,0.024,0.000,0.024,30.159,441.725,-16.878,216.779,199.901,0.720,0.314,0.260,0.294,0.394,0.000,0.000,0.000,0.394,0.016,0.368,0.831,0.014,0.005,0.007,0.003,0.016,0.032,0.257,0.013,0.026,0.568,207.220,68.118,2060.000
83,415.032,274.896,31.428,51.395,3.721,0.027,0.000,0.027,30.311,442.539,-27.507,222.666,195.158,0.703,0.328,0.263,0.288,0.163,0.000,0.000,0.000,0.163,0.002,0.160,0.307,0.004,0.000,0.000,0.003,0.002,0.003,0.304,0.003,0.003,0.646,235.673,176.054,2060.000
